Date,Prices,Log price,Log Return,Portfolio 
7/10/2008,1253.39,7.133607159,0.006965378,-0.006989693
7/11/2008,1239.49,7.122455284,-0.011151876,0.011089924
7/14/2008,1228.3,7.113386379,-0.009068905,0.009027907
7/15/2008,1214.91,7.102425279,-0.0109611,0.010901246
7/16/2008,1245.36,7.127179924,0.024754645,-0.025063585
7/17/2008,1260.32,7.139120936,0.011941012,-0.012012591
7/18/2008,1260.68,7.139406537,0.000285601,-0.000285642
7/21/2008,1260,7.138867,-0.000539537,0.000539391
7/22/2008,1277,7.152268856,0.013401856,-0.013492063
7/23/2008,1282.19,7.156324832,0.004055976,-0.004064213
7/24/2008,1252.54,7.132928769,-0.023396064,0.023124498
7/25/2008,1257.76,7.13708764,0.004158871,-0.004167531
7/28/2008,1234.37,7.118315997,-0.018771643,0.018596553
7/29/2008,1263.2,7.141403463,0.023087465,-0.023356043
7/30/2008,1284.26,7.157937956,0.016534493,-0.016671944
7/31/2008,1267.38,7.144707056,-0.0132309,0.013143756
8/1/2008,1260.31,7.139113001,-0.005594055,0.005578437
8/4/2008,1249.01,7.130106516,-0.009006485,0.008966048
8/5/2008,1284.88,7.158420608,0.028314091,-0.028718745
8/6/2008,1289.19,7.161769393,0.003348785,-0.003354398
8/7/2008,1266.07,7.143672893,-0.0180965,0.017933742
8/8/2008,1296.32,7.16728476,0.023611867,-0.023892834
8/11/2008,1305.32,7.1742035,0.00691874,-0.00694273
8/12/2008,1289.59,7.162079617,-0.012123883,0.012050685
8/13/2008,1285.83,7.159159703,-0.002919914,0.002915655
8/14/2008,1292.93,7.16466624,0.005506536,-0.005521725
8/15/2008,1298.2,7.168733969,0.004067729,-0.004076013
8/18/2008,1278.6,7.153521008,-0.01521296,0.015097827
8/19/2008,1266.69,7.144162478,-0.00935853,0.009314875
8/20/2008,1274.54,7.150340608,0.00617813,-0.006197254
8/21/2008,1277.72,7.152832519,0.00249191,-0.002495017
8/22/2008,1292.2,7.164101471,0.011268953,-0.011332687
8/25/2008,1266.84,7.14428089,-0.019820581,0.019625445
8/26/2008,1271.51,7.14796045,0.00367956,-0.003686338
8/27/2008,1281.66,7.155911392,0.007950942,-0.007982635
8/28/2008,1300.68,7.170642484,0.014731092,-0.014840129
8/29/2008,1282.83,7.156823854,-0.01381863,0.013723591
9/2/2008,1277.58,7.152722942,-0.004100911,0.004092514
9/3/2008,1274.98,7.150685771,-0.002037171,0.002035097
9/4/2008,1236.83,7.120306934,-0.030378838,0.029922038
9/5/2008,1242.31,7.124727829,0.004420895,-0.004430682
9/8/2008,1267.79,7.145030506,0.020302677,-0.020510178
9/9/2008,1224.51,7.110296043,-0.034734463,0.034138146
9/10/2008,1232.04,7.116426611,0.006130568,-0.006149398
9/11/2008,1249.05,7.130138541,0.01371193,-0.01380637
9/12/2008,1251.7,7.132257906,0.002119365,-0.002121612
9/15/2008,1192.7,7.083974924,-0.048282983,0.047135895
9/16/2008,1213.59,7.101338188,0.017363264,-0.017514882
9/17/2008,1156.39,7.053058363,-0.048279825,0.047132886
9/18/2008,1206.51,7.095487173,0.042428811,-0.043341779
9/19/2008,1255.08,7.134954595,0.039467421,-0.040256608
9/22/2008,1207.09,7.095967783,-0.038986811,0.038236606
9/23/2008,1188.22,7.080211668,-0.015756115,0.015632637
9/24/2008,1185.87,7.078231961,-0.001979707,0.001977749
9/25/2008,1209.18,7.097697723,0.019465761,-0.019656454
9/26/2008,1213.01,7.100860153,0.00316243,-0.003167436
9/29/2008,1106.39,7.008857742,-0.092002411,0.08789705
9/30/2008,1166.36,7.061643067,0.052785325,-0.05420331
10/1/2008,1161.06,7.05708866,-0.004554407,0.004544051
10/2/2008,1114.28,7.015963735,-0.041124925,0.040290769
10/3/2008,1099.23,7.002365214,-0.013598522,0.01350648
10/6/2008,1056.89,6.963085912,-0.039279301,0.038517871
10/7/2008,996.23,6.903978155,-0.059107758,0.05739481
10/8/2008,984.94,6.892580726,-0.011397429,0.011332724
10/9/2008,909.92,6.813356684,-0.079224042,0.076167076
10/10/2008,899.22,6.801527721,-0.011828963,0.011759276
10/13/2008,1003.35,6.91109968,0.109571959,-0.11580036
10/14/2008,998.01,6.905763296,-0.005336384,0.005322171
10/15/2008,907.84,6.811068152,-0.094695145,0.090349796
10/16/2008,946.43,6.852697011,0.04162886,-0.042507491
10/17/2008,940.55,6.846464811,-0.006232201,0.006212821
10/20/2008,985.4,6.89304765,0.04658284,-0.047684866
10/21/2008,955.05,6.861763695,-0.031283955,0.030799675
10/22/2008,896.78,6.79881057,-0.062953125,0.061012512
10/23/2008,908.11,6.811365517,0.012554947,-0.012634091
10/24/2008,876.77,6.7762447,-0.035120816,0.034511237
10/27/2008,848.92,6.743964953,-0.032279747,0.031764317
10/28/2008,940.51,6.846422281,0.102457328,-0.107890025
10/29/2008,930.09,6.835281356,-0.011140926,0.011079096
10/30/2008,954.09,6.860758007,0.025476651,-0.025803954
10/31/2008,968.75,6.876006581,0.015248574,-0.015365427
11/3/2008,966.3,6.873474345,-0.002532236,0.002529033
11/4/2008,1005.75,6.913488811,0.040014466,-0.040825831
11/5/2008,952.77,6.859373531,-0.054115279,0.052677106
11/6/2008,904.88,6.807802338,-0.051571193,0.050263967
11/7/2008,930.99,6.836248536,0.028446198,-0.028854655
11/10/2008,919.21,6.823514606,-0.012733931,0.012653198
11/11/2008,898.95,6.801227416,-0.02228719,0.022040665
11/12/2008,852.3,6.747938578,-0.053288838,0.051893876
11/13/2008,911.29,6.814861178,0.066922601,-0.069212719
11/14/2008,873.29,6.772267689,-0.04259349,0.04169913
11/17/2008,850.75,6.746118313,-0.026149375,0.025810441
11/18/2008,859.12,6.75590861,0.009790296,-0.009838378
11/19/2008,806.58,6.692803087,-0.063105523,0.061155601
11/20/2008,752.44,6.623321259,-0.069481827,0.067122914
11/21/2008,800.03,6.684649227,0.061327968,-0.063247568
11/24/2008,851.81,6.747363497,0.06271427,-0.064722573
11/25/2008,857.39,6.753892891,0.006529394,-0.006550757
11/26/2008,887.68,6.788611318,0.034718427,-0.035328147
11/28/2008,896.24,6.798208234,0.009596917,-0.009643115
12/1/2008,816.21,6.704671675,-0.093536559,0.089295278
12/2/2008,848.81,6.743835369,0.039163694,-0.039940702
12/3/2008,870.74,6.769343425,0.025508056,-0.02583617
12/4/2008,845.22,6.739596949,-0.029746476,0.029308404
12/5/2008,876.07,6.775445996,0.035849048,-0.036499373
12/8/2008,909.7,6.813114875,0.037668878,-0.038387343
12/9/2008,888.67,6.789725963,-0.023388912,0.023117511
12/10/2008,899.24,6.801549962,0.011823999,-0.011894179
12/11/2008,873.59,6.772611158,-0.028938804,0.028524087
12/12/2008,879.73,6.779615042,0.007003884,-0.007028469
12/15/2008,868.57,6.766848181,-0.012766861,0.01268571
12/16/2008,913.18,6.816933013,0.050084832,-0.051360282
12/17/2008,904.42,6.807293854,-0.009639159,0.009592851
12/18/2008,885.28,6.785903979,-0.021389875,0.021162734
12/19/2008,887.88,6.788836599,0.00293262,-0.002936924
12/22/2008,871.63,6.770365022,-0.018471577,0.018302023
12/23/2008,863.16,6.760600074,-0.009764948,0.009717426
12/24/2008,868.15,6.766364511,0.005764437,-0.005781083
12/26/2008,872.8,6.771706435,0.005341924,-0.005356218
12/29/2008,869.42,6.767826323,-0.003880112,0.003872594
12/30/2008,890.64,6.791940305,0.024113983,-0.024407076
12/31/2008,903.25,6.80599937,0.014059065,-0.014158358
1/2/2009,931.8,6.837118199,0.031118829,-0.031608082
1/5/2009,927.45,6.832438885,-0.004679315,0.004668384
1/6/2009,934.7,6.840225622,0.007786738,-0.007817133
1/7/2009,906.65,6.809756488,-0.030469134,0.030009629
1/8/2009,909.73,6.813147852,0.003391364,-0.003397121
1/9/2009,890.35,6.791614644,-0.021533208,0.021303024
1/12/2009,870.26,6.768792018,-0.022822626,0.02256416
1/13/2009,871.79,6.770548569,0.001756552,-0.001758096
1/14/2009,842.62,6.736516085,-0.034032484,0.033459893
1/15/2009,843.74,6.73784439,0.001328305,-0.001329188
1/16/2009,850.12,6.745377516,0.007533126,-0.007561571
1/20/2009,805.22,6.691115532,-0.054261984,0.052816073
1/21/2009,840.24,6.733687565,0.042572033,-0.043491219
1/22/2009,827.5,6.718409107,-0.015278458,0.015162335
1/23/2009,831.95,6.723772343,0.005363236,-0.005377644
1/26/2009,836.57,6.729310199,0.005537856,-0.005553218
1/27/2009,845.71,6.740176511,0.010866312,-0.010925565
1/28/2009,874.09,6.773183345,0.033006834,-0.033557603
1/29/2009,845.14,6.739502294,-0.033681051,0.033120159
1/30/2009,825.88,6.716449485,-0.02305281,0.022789124
2/2/2009,825.44,6.715916577,-0.000532907,0.000532765
2/3/2009,838.51,6.731626507,0.01570993,-0.01583398
2/4/2009,832.23,6.724108845,-0.007517662,0.007489475
2/5/2009,845.85,6.740342039,0.016233194,-0.016365668
2/6/2009,868.6,6.76688272,0.026540681,-0.026896022
2/9/2009,869.89,6.768366767,0.001484047,-0.001485149
2/10/2009,827.16,6.717998147,-0.05036862,0.049121153
2/11/2009,833.74,6.725921603,0.007923456,-0.00795493
2/12/2009,835.19,6.727659244,0.001737641,-0.001739152
2/13/2009,826.84,6.717611206,-0.010048038,0.009997725
2/17/2009,789.17,6.67098176,-0.046629446,0.045558996
2/18/2009,788.42,6.670030943,-0.000950817,0.000950365
2/19/2009,778.94,6.657934021,-0.012096922,0.012024048
2/20/2009,770.05,6.646455448,-0.011478573,0.011412946
2/23/2009,743.33,6.611140091,-0.035315356,0.034699045
2/24/2009,773.14,6.650460145,0.039320053,-0.040103319
2/25/2009,764.9,6.639745106,-0.010715038,0.010657836
2/26/2009,752.83,6.623839439,-0.015905668,0.015779841
2/27/2009,735.09,6.599992941,-0.023846498,0.023564417
3/2/2009,700.82,6.552251078,-0.047741863,0.046620142
3/3/2009,696.33,6.545823686,-0.006427392,0.00640678
3/4/2009,712.87,6.569299076,0.02347539,-0.023753106
3/5/2009,682.55,6.525835784,-0.043463291,0.042532299
3/6/2009,683.38,6.527051074,0.001215289,-0.001216028
3/9/2009,676.53,6.516976793,-0.010074281,0.010023705
3/10/2009,719.6,6.578695502,0.06171871,-0.063663105
3/11/2009,721.36,6.581138319,0.002442817,-0.002445803
3/12/2009,750.74,6.621059387,0.039921068,-0.040728624
3/13/2009,756.55,6.628768625,0.007709238,-0.007739031
3/16/2009,753.89,6.625246469,-0.003522156,0.00351596
3/17/2009,778.12,6.656880754,0.031634285,-0.032139967
3/18/2009,794.35,6.67752417,0.020643416,-0.020857965
3/19/2009,784.04,6.664460039,-0.013064131,0.012979166
3/20/2009,768.54,6.644492611,-0.019967428,0.019769399
3/23/2009,822.92,6.712858991,0.06836638,-0.070757541
3/24/2009,806.12,6.692232615,-0.020626376,0.020415107
3/25/2009,813.88,6.701812935,0.00958032,-0.009626358
3/26/2009,832.86,6.724865561,0.023052626,-0.023320391
3/27/2009,815.94,6.704340823,-0.020524738,0.020315539
3/30/2009,787.53,6.668901465,-0.035439358,0.034818737
3/31/2009,797.87,6.681945677,0.013044212,-0.013129659
4/1/2009,811.08,6.698366693,0.016421016,-0.016556582
4/2/2009,834.38,6.726688934,0.028322241,-0.028727129
4/3/2009,842.5,6.736373662,0.009684728,-0.009731777
4/6/2009,835.48,6.72800641,-0.008367252,0.008332344
4/7/2009,815.55,6.703862732,-0.024143678,0.023854551
4/8/2009,825.16,6.715577307,0.011714575,-0.011783459
4/9/2009,856.56,6.752924368,0.037347061,-0.038053226
4/13/2009,858.73,6.755454554,0.002530186,-0.00253339
4/14/2009,841.5,6.735186014,-0.02026854,0.020064514
4/15/2009,852.06,6.747656947,0.012470933,-0.012549019
4/16/2009,865.3,6.763076268,0.015419321,-0.015538812
4/17/2009,869.6,6.768033336,0.004957068,-0.004969375
4/20/2009,832.39,6.724301081,-0.043732255,0.042789789
4/21/2009,850.08,6.745330463,0.021029382,-0.021252058
4/22/2009,843.55,6.737619177,-0.007711286,0.00768163
4/23/2009,851.92,6.747492626,0.009873449,-0.009922352
4/24/2009,866.23,6.764150462,0.016657837,-0.016797352
4/27/2009,857.51,6.754032841,-0.010117621,0.01006661
4/28/2009,855.16,6.751288586,-0.002744255,0.002740493
4/29/2009,873.64,6.772668391,0.021379806,-0.021609992
4/30/2009,872.81,6.771717892,-0.0009505,0.000950048
5/1/2009,877.52,6.777099747,0.005381855,-0.005396363
5/4/2009,907.24,6.810407024,0.033307277,-0.033868174
5/5/2009,903.8,6.806608097,-0.003798927,0.00379172
5/6/2009,919.53,6.82386267,0.017254573,-0.017404293
5/7/2009,907.39,6.810572347,-0.013290323,0.013202397
5/8/2009,929.23,6.834356286,0.02378394,-0.024069034
5/11/2009,909.24,6.812609086,-0.0217472,0.021512435
5/12/2009,908.35,6.811629767,-0.000979319,0.00097884
5/13/2009,883.92,6.784366561,-0.027263206,0.026894919
5/14/2009,893.07,6.794664965,0.010298404,-0.010351615
5/15/2009,882.88,6.783189291,-0.011475674,0.01141008
5/18/2009,909.71,6.813125867,0.029936576,-0.03038918
5/19/2009,908.13,6.81138754,-0.001738327,0.001736817
5/20/2009,903.47,6.806242905,-0.005144635,0.005131424
5/21/2009,888.33,6.789343296,-0.01689961,0.016757613
5/22/2009,887,6.787844982,-0.001498313,0.001497191
5/26/2009,910.33,6.813807171,0.025962189,-0.026302142
5/27/2009,893.06,6.794653768,-0.019153403,0.018971142
5/28/2009,906.83,6.809955001,0.015301234,-0.015418897
5/29/2009,919.14,6.82343845,0.013483449,-0.013574761
6/1/2009,942.87,6.848928415,0.025489965,-0.025817612
6/2/2009,944.74,6.850909757,0.001981342,-0.001983306
6/3/2009,931.76,6.837075271,-0.013834487,0.01373923
6/4/2009,942.46,6.848493478,0.011418207,-0.011483644
6/5/2009,940.09,6.845975615,-0.002517863,0.002514696
6/8/2009,939.14,6.844964563,-0.001011052,0.001010541
6/9/2009,942.43,6.848461646,0.003497083,-0.003503205
6/10/2009,939.15,6.844975211,-0.003486435,0.003480364
6/11/2009,944.89,6.851068519,0.006093308,-0.00611191
6/12/2009,946.21,6.852464532,0.001396013,-0.001396988
6/15/2009,923.72,6.828408995,-0.024055536,0.023768508
6/16/2009,911.97,6.815607095,-0.012801901,0.012720305
6/17/2009,910.71,6.814224515,-0.00138258,0.001381625
6/18/2009,918.37,6.82260036,0.008375844,-0.00841102
6/19/2009,921.23,6.825709734,0.003109374,-0.003114213
6/22/2009,893.04,6.794631373,-0.031078361,0.030600393
6/23/2009,895.1,6.796935444,0.002304071,-0.002306727
6/24/2009,900.94,6.803438663,0.006503219,-0.006524411
6/25/2009,920.26,6.824656239,0.021217576,-0.021444269
6/26/2009,918.9,6.823177303,-0.001478936,0.001477843
6/29/2009,927.23,6.832201647,0.009024344,-0.009065186
6/30/2009,919.32,6.823634266,-0.008567381,0.008530786
7/1/2009,923.33,6.8279867,0.004352434,-0.00436192
7/2/2009,896.42,6.798409053,-0.029577647,0.029144509
7/6/2009,898.72,6.800971529,0.002562476,-0.002565762
7/7/2009,881.03,6.781091678,-0.019879851,0.01968355
7/8/2009,879.56,6.779421782,-0.001669895,0.001668502
7/9/2009,882.68,6.782962734,0.003540952,-0.003547229
7/10/2009,879.13,6.778932782,-0.004029952,0.004021843
7/13/2009,901.05,6.80356075,0.024627968,-0.024933741
7/14/2009,905.84,6.80886269,0.00530194,-0.00531602
7/15/2009,932.68,6.838062162,0.029199472,-0.029629956
7/16/2009,940.74,6.8466668,0.008604637,-0.008641763
7/17/2009,940.38,6.846284049,-0.000382751,0.000382678
7/20/2009,951.13,6.857650751,0.011366703,-0.011431549
7/21/2009,954.58,6.861271453,0.003620702,-0.003627265
7/22/2009,954.07,6.860737044,-0.000534409,0.000534266
7/23/2009,976.29,6.883759673,0.023022629,-0.023289695
7/24/2009,979.26,6.886797184,0.003037511,-0.003042129
7/27/2009,982.18,6.889774591,0.002977407,-0.002981844
7/28/2009,979.62,6.887164741,-0.00260985,0.002606447
7/29/2009,975.15,6.882591305,-0.004573436,0.004562994
7/30/2009,986.75,6.894416715,0.011825409,-0.011895606
7/31/2009,987.48,6.895156243,0.000739529,-0.000739803
8/3/2009,1002.63,6.910381827,0.015225583,-0.015342083
8/4/2009,1005.65,6.913389378,0.003007551,-0.003012078
8/5/2009,1002.72,6.910471586,-0.002917791,0.002913538
8/6/2009,997.08,6.904831007,-0.005640579,0.005624701
8/7/2009,1010.48,6.918180744,0.013349737,-0.013439243
8/10/2009,1007.1,6.914830193,-0.003350552,0.003344945
8/11/2009,994.35,6.902089257,-0.012740935,0.012660113
8/12/2009,1005.81,6.913548466,0.011459209,-0.011525117
8/13/2009,1012.73,6.920404934,0.006856468,-0.006880027
8/14/2009,1004.09,6.911836938,-0.008567996,0.008531395
8/17/2009,979.73,6.887277024,-0.024559914,0.024260773
8/18/2009,989.67,6.897371554,0.010094531,-0.010145653
8/19/2009,996.46,6.904208998,0.006837444,-0.006860873
8/20/2009,1007.37,6.915098253,0.010889255,-0.010948759
8/21/2009,1026.13,6.933549723,0.01845147,-0.01862275
8/24/2009,1025.57,6.933003835,-0.000545889,0.00054574
8/25/2009,1028,6.935370446,0.002366611,-0.002369414
8/26/2009,1028.12,6.935487171,0.000116725,-0.000116732
8/27/2009,1030.98,6.938265085,0.002777914,-0.002781776
8/28/2009,1028.93,6.936274706,-0.001990379,0.0019884
8/31/2009,1020.62,6.928165565,-0.008109142,0.008076352
9/1/2009,998.04,6.905793356,-0.022372209,0.022123807
9/2/2009,994.75,6.902491449,-0.003301906,0.003296461
9/3/2009,1003.24,6.910990041,0.008498592,-0.008534808
9/4/2009,1016.4,6.924022251,0.01303221,-0.013117499
9/8/2009,1025.39,6.932828307,0.008806056,-0.008844943
9/9/2009,1033.37,6.940580585,0.007752278,-0.007782405
9/10/2009,1044.14,6.950948859,0.010368274,-0.010422211
9/11/2009,1042.73,6.949597553,-0.001351306,0.001350393
9/14/2009,1049.34,6.955916674,0.006319121,-0.006339129
9/15/2009,1052.63,6.959047073,0.003130399,-0.003135304
9/16/2009,1068.76,6.974254377,0.015207304,-0.015323523
9/17/2009,1065.49,6.971190066,-0.003064311,0.003059621
9/18/2009,1068.3,6.973823879,0.002633813,-0.002637285
9/21/2009,1064.66,6.970410778,-0.003413101,0.003407283
9/22/2009,1071.66,6.976964127,0.006553349,-0.006574869
9/23/2009,1060.87,6.966844605,-0.010119522,0.010068492
9/24/2009,1050.78,6.957288025,-0.009556581,0.009511062
9/25/2009,1044.38,6.951178687,-0.006109338,0.006090714
9/28/2009,1062.98,6.968831563,0.017652877,-0.01780961
9/29/2009,1060.61,6.966599493,-0.00223207,0.002229581
9/30/2009,1057.08,6.963265669,-0.003333824,0.003328273
10/1/2009,1029.85,6.93716844,-0.026097229,0.025759639
10/2/2009,1025.21,6.932652749,-0.004515691,0.004505511
10/5/2009,1040.46,6.947418202,0.014765453,-0.014875001
10/6/2009,1054.72,6.961030608,0.013612406,-0.013705477
10/7/2009,1057.58,6.963738558,0.00270795,-0.00271162
10/8/2009,1065.48,6.971180681,0.007442123,-0.007469884
10/9/2009,1071.49,6.976805482,0.005624801,-0.00564065
10/12/2009,1076.19,6.981182305,0.004376823,-0.004386415
10/13/2009,1073.19,6.978390801,-0.002791504,0.002787611
10/14/2009,1092.02,6.995784471,0.017393671,-0.017545822
10/15/2009,1096.56,6.999933286,0.004148815,-0.004157433
10/16/2009,1087.68,6.991802267,-0.008131019,0.008098052
10/19/2009,1097.91,7.001163651,0.009361385,-0.00940534
10/20/2009,1091.06,6.99490498,-0.006258672,0.006239127
10/21/2009,1081.4,6.986011777,-0.008893203,0.008853775
10/22/2009,1092.91,6.996599143,0.010587366,-0.01064361
10/23/2009,1079.6,6.984345881,-0.012253261,0.012178495
10/26/2009,1066.95,6.97255939,-0.011786491,0.011717302
10/27/2009,1063.41,6.969236005,-0.003323385,0.003317869
10/28/2009,1042.63,6.949501646,-0.019734359,0.019540911
10/29/2009,1066.11,6.971771789,0.022270143,-0.022519974
10/30/2009,1036.19,6.943305804,-0.028465985,0.028064646
11/2/2009,1042.88,6.949741396,0.006435592,-0.006456345
11/3/2009,1045.41,6.952164432,0.002423036,-0.002425974
11/4/2009,1046.5,6.953206542,0.00104211,-0.001042653
11/5/2009,1066.63,6.972259425,0.019052883,-0.019235547
11/6/2009,1069.3,6.974759508,0.002500083,-0.002503211
11/9/2009,1093.08,6.996754679,0.021995171,-0.022238848
11/10/2009,1093.01,6.996690637,-6.40E-05,6.40E-05
11/11/2009,1098.51,7.001709995,0.005019358,-0.005031976
11/12/2009,1087.24,6.991397654,-0.010312341,0.010259351
11/13/2009,1093.48,6.99712055,0.005722896,-0.005739303
11/16/2009,1109.3,7.011484465,0.014363915,-0.014467572
11/17/2009,1110.32,7.012403541,0.000919076,-0.000919498
11/18/2009,1109.8,7.011935098,-0.000468443,0.000468333
11/19/2009,1094.9,6.998418314,-0.013516784,0.013425842
11/20/2009,1091.38,6.995198229,-0.003220084,0.003214905
11/23/2009,1106.24,7.008722157,0.013523927,-0.013615789
11/24/2009,1105.65,7.008188676,-0.00053348,0.000533338
11/25/2009,1110.63,7.012682701,0.004494025,-0.004504138
11/27/2009,1091.49,6.995299014,-0.017383687,0.017233462
11/30/2009,1095.63,6.999084819,0.003785805,-0.00379298
12/1/2009,1108.86,7.01108774,0.01200292,-0.012075244
12/2/2009,1109.24,7.011430375,0.000342636,-0.000342695
12/3/2009,1099.92,7.002992729,-0.008437646,0.008402149
12/4/2009,1105.98,7.008487099,0.00549437,-0.005509492
12/7/2009,1103.25,7.006015648,-0.002471451,0.002468399
12/8/2009,1091.94,6.99571121,-0.010304438,0.010251529
12/9/2009,1095.95,6.999376846,0.003665636,-0.003672363
12/10/2009,1102.35,7.005199544,0.005822698,-0.005839683
12/11/2009,1106.41,7.008875819,0.003676275,-0.003683041
12/14/2009,1114.11,7.015811159,0.00693534,-0.006959445
12/15/2009,1107.93,7.010248688,-0.00556247,0.005547028
12/16/2009,1109.18,7.011376283,0.001127594,-0.00112823
12/17/2009,1096.08,6.999495458,-0.011880825,0.011810527
12/18/2009,1102.47,7.005308396,0.005812939,-0.005829867
12/21/2009,1114.05,7.015757303,0.010448907,-0.010503687
12/22/2009,1118.02,7.019314543,0.00355724,-0.003563574
12/23/2009,1120.59,7.021610611,0.002296069,-0.002298707
12/24/2009,1126.48,7.026853006,0.005242394,-0.005256159
12/28/2009,1127.78,7.028006378,0.001153372,-0.001154037
12/29/2009,1126.2,7.026604413,-0.001401965,0.001400983
12/30/2009,1126.42,7.026799741,0.000195328,-0.000195347
12/31/2009,1115.1,7.016699366,-0.010100375,0.010049538
1/4/2010,1132.99,7.032615435,0.015916069,-0.016043404
1/5/2010,1136.52,7.035726241,0.003110806,-0.00311565
1/6/2010,1137.14,7.036271617,0.000545376,-0.000545525
1/7/2010,1141.69,7.0402649,0.003993283,-0.004001267
1/8/2010,1144.98,7.043142449,0.002877549,-0.002881693
1/11/2010,1146.98,7.04488768,0.001745232,-0.001746756
1/12/2010,1136.22,7.035462243,-0.009425438,0.009381158
1/13/2010,1145.68,7.043753626,0.008291384,-0.008325853
1/14/2010,1148.46,7.046177193,0.002423567,-0.002426506
1/15/2010,1136.03,7.035295007,-0.010882186,0.010823189
1/19/2010,1150.23,7.047717201,0.012422194,-0.01249967
1/20/2010,1138.04,7.037062763,-0.010654438,0.010597881
1/21/2010,1116.48,7.017936158,-0.019126605,0.018944852
1/22/2010,1091.76,6.995546352,-0.022389806,0.022141015
1/25/2010,1096.78,7.000133893,0.004587541,-0.00459808
1/26/2010,1092.17,6.995921822,-0.004212071,0.004203213
1/27/2010,1097.5,7.000790145,0.004868323,-0.004880193
1/28/2010,1084.53,6.988901992,-0.011888153,0.011817768
1/29/2010,1073.87,6.979024225,-0.009877767,0.009829142
2/1/2010,1089.19,6.99318958,0.014165355,-0.014266159
2/2/2010,1103.32,7.006079095,0.012889515,-0.012972943
2/3/2010,1097.28,7.000589669,-0.005489426,0.005474387
2/4/2010,1063.11,6.968953854,-0.031635816,0.031140639
2/5/2010,1066.19,6.971846825,0.002892972,-0.002897161
2/8/2010,1056.74,6.962943976,-0.008902849,0.008863336
2/9/2010,1070.52,6.975899791,0.012955814,-0.013040104
2/10/2010,1068.13,6.973664735,-0.002235056,0.00223256
2/11/2010,1078.47,6.983298649,0.009633914,-0.00968047
2/12/2010,1075.51,6.980550247,-0.002748402,0.002744629
2/16/2010,1094.87,6.998390914,0.017840667,-0.018000762
2/17/2010,1099.51,7.002619905,0.004228991,-0.004237946
2/18/2010,1106.75,7.009183072,0.006563167,-0.006584752
2/19/2010,1109.17,7.011367267,0.002184195,-0.002186582
2/22/2010,1108.01,7.010320893,-0.001046374,0.001045827
2/23/2010,1094.6,6.998144279,-0.012176614,0.012102779
2/24/2010,1105.24,7.007817785,0.009673506,-0.009720446
2/25/2010,1102.94,7.005734621,-0.002083164,0.002080996
2/26/2010,1104.49,7.007138969,0.001404348,-0.001405335
3/1/2010,1115.71,7.017246253,0.010107284,-0.010158535
3/2/2010,1118.31,7.019573896,0.002327644,-0.002330355
3/3/2010,1118.79,7.020003023,0.000429127,-0.000429219
3/4/2010,1122.97,7.02373224,0.003729217,-0.003736179
3/5/2010,1138.7,7.03764254,0.0139103,-0.014007498
3/8/2010,1138.5,7.037466886,-0.000175654,0.000175639
3/9/2010,1140.45,7.0391782,0.001711315,-0.00171278
3/10/2010,1145.61,7.043692525,0.004514325,-0.00452453
3/11/2010,1150.24,7.047725895,0.00403337,-0.004041515
3/12/2010,1149.99,7.047508526,-0.00021737,0.000217346
3/15/2010,1150.51,7.047960601,0.000452076,-0.000452178
3/16/2010,1159.46,7.055709658,0.007749057,-0.007779159
3/17/2010,1166.21,7.061514454,0.005804795,-0.005821675
3/18/2010,1165.83,7.061188559,-0.000325895,0.000325842
3/19/2010,1159.9,7.056089073,-0.005099485,0.005086505
3/22/2010,1165.81,7.061171403,0.00508233,-0.005095267
3/23/2010,1174.17,7.068316794,0.007145391,-0.00717098
3/24/2010,1167.72,7.062808409,-0.005508385,0.005493242
3/25/2010,1165.73,7.061102779,-0.001705629,0.001704175
3/26/2010,1166.59,7.061840242,0.000737463,-0.000737735
3/29/2010,1173.22,7.067507384,0.005667142,-0.005683231
3/30/2010,1173.27,7.067550001,4.26E-05,-4.26E-05
3/31/2010,1169.43,7.06427173,-0.003278272,0.003272904
4/1/2010,1178.1,7.07165825,0.007386521,-0.007413869
4/5/2010,1187.44,7.079555008,0.007896758,-0.00792802
4/6/2010,1189.44,7.081237887,0.001682879,-0.001684296
4/7/2010,1182.45,7.075343836,-0.005894051,0.005876715
4/8/2010,1186.44,7.078712506,0.00336867,-0.00337435
4/9/2010,1194.37,7.085374129,0.006661623,-0.006683861
4/12/2010,1196.48,7.087139192,0.001765063,-0.001766622
4/13/2010,1197.3,7.087824301,0.000685109,-0.000685344
4/14/2010,1210.65,7.098912684,0.011088384,-0.011150088
4/15/2010,1211.67,7.099754852,0.000842168,-0.000842523
4/16/2010,1192.13,7.083496902,-0.01625795,0.016126503
4/19/2010,1197.52,7.088008031,0.004511129,-0.004521319
4/20/2010,1207.17,7.096034056,0.008026026,-0.008058321
4/21/2010,1205.94,7.095014625,-0.001019431,0.001018912
4/22/2010,1208.67,7.097275861,0.002261236,-0.002263795
4/23/2010,1217.28,7.10437414,0.00709828,-0.007123533
4/26/2010,1212.05,7.10006842,-0.004305721,0.004296465
4/27/2010,1183.71,7.076408853,-0.023659567,0.023381874
4/28/2010,1191.36,7.082850791,0.006441938,-0.006462732
4/29/2010,1206.78,7.095710934,0.012860144,-0.012943191
4/30/2010,1186.69,7.078923198,-0.016787736,0.016647607
5/3/2010,1202.26,7.091958398,0.0130352,-0.013120529
