Date,Prices,Log price,Log Return,Hypothetical Portfolio Loss,EWMA Means
11/29/2006,1399.48,7.243856018,0.009159493,-0.009201569,-0.000802531
11/30/2006,1400.63,7.244677414,0.000821396,-0.000821734,-0.000803107
12/1/2006,1396.71,7.24187475,-0.002802664,0.002798741,-0.000695051
12/4/2006,1409.12,7.250720675,0.008845925,-0.008885166,-0.000940755
12/5/2006,1414.76,7.254715184,0.003994509,-0.004002498,-0.001032607
12/6/2006,1412.9,7.253399609,-0.001315576,0.001314711,-0.000962188
12/7/2006,1407.29,7.249421148,-0.003978461,0.003970557,-0.000814205
12/8/2006,1409.84,7.251231502,0.001810354,-0.001811993,-0.000844139
12/11/2006,1413.04,7.253498691,0.002267189,-0.002269761,-0.000886908
12/12/2006,1411.56,7.252450755,-0.001047936,0.001047387,-0.000828879
12/13/2006,1413.21,7.253618992,0.001168237,-0.001168919,-0.00083908
12/14/2006,1425.49,7.262270893,0.008651902,-0.008689438,-0.001074591
12/15/2006,1427.09,7.263392685,0.001121792,-0.001122421,-0.001076026
12/18/2006,1422.48,7.260157106,-0.003235579,0.00323035,-0.000946834
12/19/2006,1425.55,7.262312983,0.002155877,-0.002158203,-0.000983175
12/20/2006,1423.53,7.260894981,-0.001418002,0.001416997,-0.00091117
12/21/2006,1418.3,7.25721425,-0.003680731,0.003673965,-0.000773616
12/22/2006,1410.76,7.251883845,-0.005330405,0.005316224,-0.000590921
12/26/2006,1416.9,7.256226666,0.00434282,-0.004352264,-0.000703761
12/27/2006,1426.84,7.263217488,0.006990822,-0.007015315,-0.000893108
12/28/2006,1424.73,7.261737601,-0.001479887,0.001478792,-0.000821951
12/29/2006,1418.3,7.25721425,-0.004523351,0.004513136,-0.000661898
1/3/2007,1416.6,7.256014913,-0.001199337,0.001198618,-0.000606083
1/4/2007,1418.34,7.257242453,0.001227539,-0.001228293,-0.000624749
1/5/2007,1409.71,7.251139288,-0.006103164,0.006084578,-0.000423469
1/8/2007,1412.84,7.253357142,0.002217854,-0.002220315,-0.000477375
1/9/2007,1412.11,7.252840319,-0.000516823,0.00051669,-0.000447553
1/10/2007,1414.85,7.254778797,0.001938479,-0.001940359,-0.000492337
1/11/2007,1423.82,7.261098679,0.006319882,-0.006339895,-0.000667764
1/12/2007,1430.73,7.265940083,0.004841403,-0.004853142,-0.000793325
1/16/2007,1431.9,7.266757513,0.00081743,-0.000817764,-0.000794058
1/17/2007,1430.62,7.265863196,-0.000894317,0.000893917,-0.000743419
1/18/2007,1426.37,7.262888034,-0.002975161,0.00297074,-0.000631994
1/19/2007,1430.5,7.265779312,0.002891278,-0.002895462,-0.000699898
1/22/2007,1422.95,7.26048746,-0.005291852,0.005277875,-0.000520565
1/23/2007,1427.99,7.26402314,0.00353568,-0.003541938,-0.000611206
1/24/2007,1440.13,7.272488666,0.008465526,-0.00850146,-0.000847914
1/25/2007,1423.9,7.261154865,-0.011333801,0.011269816,-0.000484382
1/26/2007,1422.18,7.259946185,-0.00120868,0.00120795,-0.000433612
1/29/2007,1420.62,7.258848675,-0.00109751,0.001096908,-0.000387696
1/30/2007,1428.82,7.264604208,0.005755533,-0.005772128,-0.000549229
1/31/2007,1438.24,7.271175423,0.006571215,-0.006592853,-0.000730538
2/1/2007,1445.94,7.276514908,0.005339485,-0.005353766,-0.000869235
2/2/2007,1448.39,7.278207874,0.001692966,-0.001694399,-0.00089399
2/5/2007,1446.99,7.277240816,-0.000967058,0.00096659,-0.000838172
2/6/2007,1448,7.277938573,0.000697757,-0.000698001,-0.000833967
2/7/2007,1450.02,7.279332628,0.001394055,-0.001395028,-0.000850799
2/8/2007,1448.31,7.278152638,-0.00117999,0.001179294,-0.000789896
2/9/2007,1438.06,7.271050262,-0.007102376,0.007077214,-0.000553883
2/12/2007,1433.37,7.267783594,-0.003266668,0.003261338,-0.000439426
2/13/2007,1444.26,7.275352359,0.007568765,-0.00759748,-0.000654168
2/14/2007,1455.3,7.282967344,0.007614985,-0.007644053,-0.000863864
2/15/2007,1456.81,7.284004393,0.001037049,-0.001037587,-0.000869076
2/16/2007,1455.54,7.283132245,-0.000872148,0.000871768,-0.000816851
2/20/2007,1459.68,7.285972513,0.002840268,-0.002844305,-0.000877674
2/21/2007,1457.63,7.284567108,-0.001405405,0.001404417,-0.000809212
2/22/2007,1456.38,7.283709184,-0.000857924,0.000857556,-0.000759209
2/23/2007,1451.19,7.280139188,-0.003569995,0.00356363,-0.000629524
2/26/2007,1449.37,7.278884258,-0.00125493,0.001254143,-0.000573014
2/27/2007,1399.04,7.243541566,-0.035342692,0.034725432,0.00048594
2/28/2007,1406.82,7.249087117,0.005545551,-0.005560956,0.000304533
3/1/2007,1403.17,7.246489242,-0.002597875,0.002594504,0.000373232
3/2/2007,1387.17,7.235020979,-0.011468262,0.011402752,0.000704118
3/5/2007,1374.12,7.225568805,-0.009452174,0.009407643,0.000965223
3/6/2007,1395.41,7.240943558,0.015374753,-0.015493552,0.00047146
3/7/2007,1391.97,7.238475289,-0.002468269,0.002465225,0.000531273
3/8/2007,1401.89,7.245576605,0.007101316,-0.00712659,0.000301537
3/9/2007,1402.85,7.246261161,0.000684555,-0.00068479,0.000271947
3/12/2007,1406.6,7.248930724,0.002669563,-0.00267313,0.000183595
3/13/2007,1377.95,7.228352166,-0.020578557,0.020368264,0.000789135
3/14/2007,1387.17,7.235020979,0.006668813,-0.006691099,0.000564728
3/15/2007,1392.28,7.23869797,0.003676991,-0.003683759,0.000437274
3/16/2007,1386.95,7.234862371,-0.003835599,0.003828253,0.000539003
3/19/2007,1402.06,7.245697863,0.010835492,-0.010894409,0.000196001
3/20/2007,1410.94,7.252011428,0.006313565,-0.006333538,1.14392E-07
3/21/2007,1435.04,7.268948002,0.016936574,-0.017080811,-0.000512313
3/22/2007,1434.54,7.268599519,-0.000348483,0.000348422,-0.000486491
3/23/2007,1436.11,7.269693348,0.001093829,-0.001094427,-0.000504729
3/26/2007,1437.5,7.270660773,0.000967424,-0.000967892,-0.000518624
3/27/2007,1428.61,7.264457223,-0.00620355,0.006184348,-0.000317535
3/28/2007,1417.23,7.256459541,-0.007997681,0.007965785,-6.90355E-05
3/29/2007,1422.53,7.260192255,0.003732714,-0.003739689,-0.000179155
3/30/2007,1420.86,7.259017601,-0.001174654,0.001173965,-0.000138561
4/2/2007,1424.55,7.261611253,0.002593652,-0.002597019,-0.000212315
4/3/2007,1437.77,7.270848581,0.009237328,-0.009280124,-0.000484349
4/4/2007,1439.37,7.271960797,0.001112216,-0.001112834,-0.000503204
4/5/2007,1443.76,7.275006101,0.003045304,-0.003049945,-0.000579606
4/9/2007,1444.61,7.275594668,0.000588567,-0.000588741,-0.00057988
4/10/2007,1448.39,7.278207874,0.002613206,-0.002616623,-0.000640983
4/11/2007,1438.87,7.271613362,-0.006594511,0.006572815,-0.000424569
4/12/2007,1447.8,7.277800442,0.00618708,-0.006206259,-0.000598019
4/13/2007,1452.85,7.281282424,0.003481982,-0.003488051,-0.00068472
4/16/2007,1468.47,7.291976321,0.010693898,-0.010751282,-0.000986717
4/17/2007,1471.48,7.294023976,0.002047655,-0.002049752,-0.001018608
4/18/2007,1472.5,7.294716916,0.00069294,-0.00069318,-0.001008845
4/19/2007,1470.73,7.293514155,-0.00120276,0.001202037,-0.000942519
4/20/2007,1484.35,7.302732245,0.00921809,-0.009260707,-0.001192065
4/23/2007,1480.93,7.300425548,-0.002306697,0.002304039,-0.001087181
4/24/2007,1480.41,7.300074355,-0.000351192,0.000351131,-0.001044032
4/25/2007,1495.42,7.310162383,0.010088027,-0.010139083,-0.001316884
4/26/2007,1494.25,7.309379688,-0.000782695,0.000782389,-0.001253905
4/27/2007,1494.07,7.309259219,-0.000120469,0.000120462,-0.001212674
4/30/2007,1482.37,7.301397437,-0.007861781,0.007830958,-0.000941365
5/1/2007,1486.3,7.304045089,0.002647652,-0.00265116,-0.000992659
5/2/2007,1495.92,7.310496681,0.006451592,-0.006472448,-0.001157053
5/3/2007,1502.39,7.314812452,0.004315771,-0.004325098,-0.001252094
5/4/2007,1505.62,7.316960052,0.0021476,-0.002149908,-0.001279029
5/7/2007,1509.48,7.3195205,0.002560447,-0.002563728,-0.00131757
5/8/2007,1507.72,7.318353855,-0.001166645,0.001165964,-0.001243064
5/9/2007,1512.58,7.321572081,0.003218226,-0.00322341,-0.001302474
5/10/2007,1491.47,7.30751749,-0.014054591,0.013956287,-0.000844711
5/11/2007,1505.85,7.317112802,0.009595312,-0.009641495,-0.001108615
5/14/2007,1503.15,7.315318185,-0.001794617,0.001793007,-0.001021566
5/15/2007,1501.19,7.314013406,-0.001304779,0.001303928,-0.000951801
5/16/2007,1514.14,7.3226029,0.008589494,-0.00862649,-0.001182042
5/17/2007,1512.75,7.321684466,-0.000918434,0.000918013,-0.00111904
5/18/2007,1522.75,7.32827319,0.006588724,-0.006610478,-0.001283783
5/21/2007,1525.1,7.329815261,0.001542071,-0.001543261,-0.001291568
5/22/2007,1524.12,7.329172473,-0.000642787,0.000642581,-0.001233543
5/23/2007,1522.28,7.32796449,-0.001207983,0.001207254,-0.001160319
5/24/2007,1507.51,7.318214562,-0.009749928,0.009702551,-0.000834433
5/25/2007,1515.73,7.32365245,0.005437888,-0.0054527,-0.000972981
5/29/2007,1518.11,7.325221419,0.001568969,-0.0015702,-0.000990898
5/30/2007,1530.23,7.33317333,0.007951911,-0.007983611,-0.001200679
5/31/2007,1530.62,7.333428161,0.000254831,-0.000254864,-0.001172305
6/1/2007,1536.34,7.337158243,0.003730082,-0.003737048,-0.001249247
6/4/2007,1539.18,7.339005086,0.001846843,-0.001848549,-0.001267226
6/5/2007,1530.95,7.333643737,-0.005361349,0.005347003,-0.001068799
6/6/2007,1517.38,7.324740442,-0.008903294,0.008863777,-0.000770822
6/7/2007,1490.72,7.307014504,-0.017725939,0.017569758,-0.000220605
6/8/2007,1507.67,7.318320692,0.011306188,-0.011370345,-0.000555097
6/11/2007,1509.12,7.319281978,0.000961287,-0.000961749,-0.000567296
6/12/2007,1493,7.308542798,-0.010739181,0.010681722,-0.000229826
6/13/2007,1515.67,7.323612864,0.015070067,-0.015184193,-0.000678457
6/14/2007,1522.97,7.328417655,0.00480479,-0.004816352,-0.000802594
6/15/2007,1532.91,7.334923169,0.006505514,-0.006526721,-0.000974317
6/18/2007,1531.05,7.333709054,-0.001214115,0.001213378,-0.000908687
6/19/2007,1533.7,7.335438396,0.001729342,-0.001730838,-0.000933351
6/20/2007,1512.84,7.321743958,-0.013694438,0.013601095,-0.000497318
6/21/2007,1522.19,7.327905366,0.006161408,-0.006180429,-0.000667811
6/22/2007,1502.56,7.314925599,-0.012979767,0.012895893,-0.0002609
6/25/2007,1497.74,7.311712584,-0.003213015,0.003207859,-0.000156837
6/26/2007,1492.89,7.308469118,-0.003243467,0.003238212,-5.49857E-05
6/27/2007,1506.34,7.317438146,0.008969029,-0.009009371,-0.000323617
6/28/2007,1505.71,7.317019827,-0.00041832,0.000418232,-0.000301362
6/29/2007,1503.35,7.31545123,-0.001568596,0.001567367,-0.0002453
7/2/2007,1519.43,7.326090544,0.010639313,-0.010696112,-0.000558824
7/3/2007,1524.87,7.32966444,0.003573896,-0.00358029,-0.000649468
7/5/2007,1525.4,7.33001195,0.00034751,-0.000347571,-0.000640411
7/6/2007,1530.44,7.333310555,0.003298605,-0.003304051,-0.000720321
7/9/2007,1531.85,7.334231434,0.00092088,-0.000921304,-0.00072635
7/10/2007,1510.12,7.319944397,-0.014287037,0.014185462,-0.000278996
7/11/2007,1518.76,7.325649491,0.005705095,-0.0057214,-0.000442268
7/12/2007,1547.7,7.344525237,0.018875745,-0.019055019,-0.00100065
7/13/2007,1552.5,7.347621814,0.003096577,-0.003101376,-0.001063672
7/16/2007,1549.52,7.345700485,-0.001921329,0.001919485,-0.000974177
7/17/2007,1549.37,7.345603676,-9.68E-05,9.68E-05,-0.000942048
7/18/2007,1546.17,7.343536184,-0.002067491,0.002065356,-0.000851826
7/19/2007,1553.08,7.347995335,0.004459151,-0.004469108,-0.000960344
7/20/2007,1534.1,7.335699169,-0.012296166,0.012220877,-0.000564908
7/23/2007,1541.57,7.340556657,0.004857488,-0.004869304,-0.00069404
7/24/2007,1511.04,7.320553434,-0.020003222,0.019804485,-7.90839E-05
7/25/2007,1518.09,7.325208245,0.00465481,-0.004665661,-0.000216681
7/26/2007,1482.66,7.301593051,-0.023615194,0.023338537,0.000489975
7/27/2007,1458.95,7.285472278,-0.016120773,0.015991529,0.000955022
7/30/2007,1473.91,7.295674013,0.010201735,-0.01025395,0.000618753
7/31/2007,1455.27,7.282946729,-0.012727283,0.012646634,0.000979589
8/1/2007,1465.81,7.29016327,0.00721654,-0.007242642,0.000732922
8/2/2007,1472.2,7.29451316,0.00434989,-0.004359364,0.000580154
8/3/2007,1433.06,7.267567297,-0.026945862,0.026586062,0.001360331
8/6/2007,1467.67,7.291431388,0.023864091,-0.024151117,0.000594987
8/7/2007,1476.71,7.297571919,0.006140531,-0.006159423,0.000392355
8/8/2007,1497.49,7.311545652,0.013973733,-0.014071822,-4.15701E-05
8/9/2007,1453.09,7.281447602,-0.03009805,0.029649614,0.000849165
8/10/2007,1453.64,7.281826035,0.000378432,-0.000378504,0.000812335
8/13/2007,1452.92,7.281330604,-0.000495431,0.000495308,0.000802824
8/14/2007,1426.54,7.263007211,-0.018323393,0.01815654,0.001323436
8/15/2007,1406.7,7.249001815,-0.014005396,0.013907777,0.001700966
8/16/2007,1411.27,7.252245287,0.003243472,-0.003248738,0.001552475
8/17/2007,1445.94,7.276514908,0.024269621,-0.024566525,0.000768905
8/20/2007,1445.55,7.276245151,-0.000269757,0.000269721,0.00075393
8/21/2007,1447.12,7.277330653,0.001085502,-0.001086092,0.000698729
8/22/2007,1464.07,7.288975508,0.011644854,-0.011712919,0.000326379
8/23/2007,1462.5,7.287902579,-0.001072928,0.001072353,0.000348759
8/24/2007,1479.37,7.2993716,0.011469021,-0.011535043,-7.7554E-06
8/27/2007,1466.79,7.290831619,-0.008539982,0.00850362,0.000247586
8/28/2007,1432.36,7.267078713,-0.023752906,0.023473026,0.000944349
8/29/2007,1463.76,7.288763747,0.021685034,-0.021921863,0.000258363
8/30/2007,1457.64,7.284573969,-0.004189778,0.004181013,0.000376042
8/31/2007,1473.99,7.295728288,0.01115432,-0.011216761,2.82581E-05
9/4/2007,1489.42,7.306142061,0.010413773,-0.010468185,-0.000286635
9/5/2007,1472.29,7.294574291,-0.011567771,0.011501121,6.69975E-05
9/6/2007,1478.55,7.298817157,0.004242866,-0.00425188,-6.25688E-05
9/7/2007,1453.55,7.281764119,-0.017053038,0.016908458,0.000446562
9/10/2007,1451.7,7.280490562,-0.001273557,0.001272746,0.000471348
9/11/2007,1471.49,7.294030772,0.013540209,-0.013632293,4.82383E-05
9/12/2007,1471.56,7.294078342,4.76E-05,-4.76E-05,4.53631E-05
9/13/2007,1483.95,7.30246273,0.008384389,-0.008419636,-0.000208587
9/14/2007,1484.25,7.302664873,0.000202143,-0.000202163,-0.000208394
9/17/2007,1476.65,7.297531288,-0.005133586,0.005120431,-4.85294E-05
9/18/2007,1519.78,7.326320867,0.028789579,-0.029208005,-0.000923314
9/19/2007,1529.03,7.332388826,0.00606796,-0.006086407,-0.001078206
9/20/2007,1518.75,7.325642907,-0.006745919,0.006723217,-0.000844164
9/21/2007,1525.75,7.330241371,0.004598464,-0.004609053,-0.00095711
9/24/2007,1517.73,7.324971077,-0.005270295,0.005256431,-0.000770704
9/25/2007,1517.21,7.324628401,-0.000342676,0.000342617,-0.000737305
9/26/2007,1525.42,7.330025061,0.00539666,-0.005411248,-0.000877523
9/27/2007,1531.38,7.333924569,0.003899508,-0.003907121,-0.000968411
9/28/2007,1526.75,7.330896572,-0.003027997,0.003023417,-0.000848656
10/1/2007,1547.04,7.344098707,0.013202135,-0.013289668,-0.001221886
10/2/2007,1546.63,7.343833649,-0.000265057,0.000265022,-0.001177279
10/3/2007,1539.59,7.339271426,-0.004562223,0.004551832,-0.001005406
10/4/2007,1542.84,7.341380153,0.002108727,-0.002110952,-0.001038572
10/5/2007,1557.59,7.350895034,0.009514881,-0.009560291,-0.001294224
10/8/2007,1552.58,7.347673342,-0.003221692,0.003216508,-0.001158902
10/9/2007,1565.15,7.355736945,0.008063603,-0.008096201,-0.001367021
10/10/2007,1562.47,7.354023181,-0.001713764,0.001712296,-0.001274641
10/11/2007,1554.41,7.348851331,-0.00517185,0.005158499,-0.001081647
10/12/2007,1561.8,7.353594281,0.00474295,-0.004754215,-0.001191824
10/15/2007,1548.71,7.345177605,-0.008416676,0.008381355,-0.000904629
10/16/2007,1538.53,7.338582694,-0.006594911,0.006573213,-0.000680293
10/17/2007,1541.24,7.340342566,0.001759872,-0.001761422,-0.000712727
10/18/2007,1540.08,7.339589642,-0.000752924,0.000752641,-0.000668766
10/19/2007,1500.63,7.313640299,-0.025949343,0.025615552,0.000119763
10/22/2007,1506.33,7.317431508,0.003791209,-0.003798405,2.21827E-06
10/23/2007,1519.59,7.326195841,0.008764333,-0.008802852,-0.000261934
10/24/2007,1515.88,7.323751407,-0.002444433,0.002441448,-0.000180832
10/25/2007,1514.4,7.3227746,-0.000976808,0.000976331,-0.000146117
10/26/2007,1535.28,7.336468054,0.013693454,-0.013787639,-0.000555363
10/29/2007,1540.98,7.340173857,0.003705803,-0.003712678,-0.000650083
10/30/2007,1531.02,7.333689459,-0.006484398,0.006463419,-0.000436678
10/31/2007,1549.38,7.34561013,0.011920671,-0.011992005,-0.000783337
11/1/2007,1508.44,7.318831283,-0.026778847,0.026423473,3.2867E-05
11/2/2007,1509.65,7.319633115,0.000801832,-0.000802153,7.81636E-06
11/5/2007,1502.17,7.314666008,-0.004967107,0.004954791,0.000156226
11/6/2007,1520.27,7.32664323,0.011977221,-0.012049235,-0.000209938
11/7/2007,1475.62,7.296833519,-0.02980971,0.029369783,0.000677453
11/8/2007,1474.77,7.296257324,-0.000576195,0.000576029,0.000674411
11/9/2007,1453.7,7.281867309,-0.014390015,0.014286974,0.001082788
11/12/2007,1439.18,7.271828786,-0.010038524,0.009988306,0.001349953
11/13/2007,1481.05,7.300506575,0.028677789,-0.029092956,0.000436666
11/14/2007,1470.58,7.29341216,-0.007094415,0.007069309,0.000635645
11/15/2007,1451.15,7.280111625,-0.013300535,0.013212474,0.00101295
11/16/2007,1458.74,7.285328328,0.005216704,-0.005230335,0.000825651
11/19/2007,1433.27,7.267713826,-0.017614502,0.017460274,0.00132469
11/20/2007,1439.7,7.272190038,0.004476212,-0.004486245,0.001150362
11/21/2007,1416.77,7.256134912,-0.016055126,0.015926929,0.001593659
11/23/2007,1440.7,7.272884386,0.016749474,-0.016890533,0.001039133
11/26/2007,1407.22,7.249371406,-0.02351298,0.023238703,0.00170512
11/27/2007,1428.23,7.264191194,0.014819788,-0.014930146,0.001206062
11/28/2007,1469.02,7.292350791,0.028159596,-0.028559826,0.000313086
11/29/2007,1469.72,7.292827185,0.000476395,-0.000476508,0.000289398
11/30/2007,1481.14,7.300567341,0.007740155,-0.007770188,4.76104E-05
12/3/2007,1472.42,7.294662585,-0.005904756,0.005887357,0.000222803
12/4/2007,1462.79,7.28810085,-0.006561735,0.006540253,0.000412326
12/5/2007,1485.01,7.303176785,0.015075935,-0.01519015,-5.5748E-05
12/6/2007,1507.34,7.318101787,0.014925002,-0.015036936,-0.000505184
12/7/2007,1504.66,7.316322238,-0.001779549,0.001777966,-0.000436689
12/10/2007,1515.96,7.323804181,0.007481943,-0.007510002,-0.000648889
12/11/2007,1477.65,7.298208267,-0.025595914,0.025271115,0.000128712
12/12/2007,1486.59,7.304240186,0.006031919,-0.006050147,-5.66542E-05
12/13/2007,1488.41,7.305463715,0.00122353,-0.001224278,-9.16829E-05
12/14/2007,1467.95,7.291622149,-0.013841566,0.013746212,0.000323454
12/17/2007,1445.9,7.276487244,-0.015134905,0.015020948,0.000764379
12/18/2007,1454.98,7.282747434,0.00626019,-0.006279826,0.000553053
12/19/2007,1453,7.281385664,-0.00136177,0.001360843,0.000577286
12/20/2007,1460.12,7.286273903,0.00488824,-0.004900206,0.000412962
12/21/2007,1484.46,7.302806349,0.016532446,-0.016669863,-9.95232E-05
12/24/2007,1496.45,7.310850915,0.008044567,-0.008077011,-0.000338848
12/26/2007,1497.66,7.311659169,0.000808254,-0.00080858,-0.00035294
12/27/2007,1476.37,7.297341651,-0.014317518,0.01421551,8.41137E-05
12/28/2007,1478.49,7.298776576,0.001434924,-0.001435954,3.85117E-05
12/31/2007,1468.36,7.291901411,-0.006875165,0.006851585,0.000242904
1/2/2008,1447.16,7.277358294,-0.014543117,0.014437876,0.000668753
1/3/2008,1447.16,7.277358294,0,0,0.00064869
1/4/2008,1411.63,7.252500344,-0.02485795,0.024551535,0.001365776
1/7/2008,1416.18,7.255718385,0.003218041,-0.003223224,0.001228106
1/8/2008,1390.19,7.237195707,-0.018522677,0.018352187,0.001741828
1/9/2008,1409.13,7.250727772,0.013532064,-0.013624037,0.001280852
1/10/2008,1420.33,7.258644518,0.007916746,-0.007948167,0.001003982
1/11/2008,1401.02,7.244955822,-0.013688696,0.013595432,0.001381725
1/14/2008,1416.25,7.255767812,0.010811991,-0.010870651,0.001014154
1/15/2008,1380.95,7.230526947,-0.025240865,0.024924978,0.001731479
1/16/2008,1373.2,7.224899062,-0.005627886,0.005612079,0.001847897
1/17/2008,1333.25,7.195374849,-0.029524212,0.02909263,0.002665239
1/18/2008,1325.19,7.189311124,-0.006063725,0.006045378,0.002766643
1/22/2008,1310.5,7.178164023,-0.011147102,0.011085203,0.0030162
1/23/2008,1338.6,7.199379571,0.021215548,-0.021442198,0.002282448
1/24/2008,1352.07,7.20939203,0.01001246,-0.010062752,0.001912092
1/25/2008,1330.61,7.193392763,-0.015999268,0.015871959,0.002330888
1/28/2008,1353.97,7.210796297,0.017403534,-0.017555858,0.001734285
1/29/2008,1362.3,7.216929727,0.00613343,-0.006152278,0.001497688
1/30/2008,1355.81,7.212154341,-0.004775386,0.004764002,0.001595678
1/31/2008,1378.55,7.228787501,0.01663316,-0.016772262,0.00104464
2/1/2008,1395.42,7.240950724,0.012163223,-0.012237496,0.000646176
2/4/2008,1380.82,7.230432805,-0.01051792,0.0104628,0.000940674
2/5/2008,1336.64,7.197914281,-0.032518523,0.031995481,0.001872319
2/6/2008,1326.45,7.19026148,-0.007652802,0.007623593,0.002044857
2/7/2008,1336.91,7.19811626,0.00785478,-0.00788571,0.00174694
2/8/2008,1331.29,7.193903676,-0.004212584,0.004203724,0.001820643
2/11/2008,1339.13,7.199775428,0.005871752,-0.005889025,0.001589353
2/12/2008,1348.86,7.20701507,0.007239642,-0.007265911,0.001323695
2/13/2008,1367.21,7.220527446,0.013512376,-0.01360408,0.000875862
2/14/2008,1348.86,7.20701507,-0.013512376,0.013421493,0.001252231
2/15/2008,1349.99,7.207852464,0.000837394,-0.000837744,0.001189532
2/19/2008,1348.78,7.206955759,-0.000896705,0.000896303,0.001180735
2/20/2008,1360.03,7.215262037,0.008306278,-0.008340871,0.000895087
2/21/2008,1342.53,7.202311173,-0.012950865,0.012867363,0.001254255
2/22/2008,1353.11,7.210160926,0.007849753,-0.007880643,0.000980208
2/25/2008,1371.8,7.223879025,0.013718099,-0.013812624,0.000536423
2/26/2008,1381.29,7.230773124,0.006894099,-0.006917918,0.000312793
2/27/2008,1380.02,7.229853271,-0.000919853,0.00091943,0.000330992
2/28/2008,1367.68,7.220871153,-0.008982118,0.008941899,0.000589319
2/29/2008,1330.63,7.193407793,-0.027463359,0.02708967,0.00138433
3/3/2008,1331.34,7.193941233,0.00053344,-0.000533582,0.001326792
3/4/2008,1326.75,7.190487622,-0.003453611,0.003447654,0.001390418
3/5/2008,1333.7,7.195712314,0.005224692,-0.005238364,0.001191555
3/6/2008,1304.34,7.173452445,-0.022259869,0.022013946,0.001816226
3/7/2008,1293.37,7.165006494,-0.008445951,0.008410384,0.002014051
3/10/2008,1273.37,7.149422208,-0.015584286,0.015463479,0.002417534
3/11/2008,1320.65,7.185879319,0.03645711,-0.037129821,0.001231113
3/12/2008,1308.77,7.176843044,-0.009036275,0.00899557,0.001464047
3/13/2008,1315.48,7.181956897,0.005113853,-0.005126951,0.001266317
3/14/2008,1288.14,7.160954596,-0.021002301,0.020783288,0.001851826
3/17/2008,1276.6,7.151955573,-0.008999024,0.008958654,0.002065031
3/18/2008,1330.74,7.193490457,0.041534885,-0.042409525,0.000730794
3/19/2008,1298.42,7.16890342,-0.024587038,0.024287239,0.001437488
3/20/2008,1329.51,7.192565732,0.023662313,-0.023944486,0.000676029
3/24/2008,1349.88,7.207770979,0.015205246,-0.015321434,0.000196105
3/25/2008,1352.99,7.210072237,0.002301259,-0.002303908,0.000121104
3/26/2008,1341.13,7.201267821,-0.008804416,0.008765771,0.000380444
3/27/2008,1325.76,7.189741159,-0.011526662,0.011460485,0.000712846
3/28/2008,1315.22,7.181759231,-0.007981928,0.007950157,0.000929965
3/31/2008,1322.7,7.187430381,0.00567115,-0.005687261,0.000731448
4/1/2008,1370.18,7.222697397,0.035267016,-0.035896273,-0.000367384
4/2/2008,1367.53,7.220761472,-0.001935925,0.001934052,-0.00029834
4/3/2008,1369.31,7.222062242,0.00130077,-0.001301617,-0.000328439
4/4/2008,1370.4,7.222857947,0.000795705,-0.000796021,-0.000342466
4/7/2008,1372.54,7.224418317,0.00156037,-0.001561588,-0.00037904
4/8/2008,1365.54,7.219305234,-0.005113083,0.005100034,-0.000214668
4/9/2008,1354.49,7.211180279,-0.008124955,0.008092037,3.45335E-05
4/10/2008,1360.55,7.215644309,0.00446403,-0.004474009,-0.000100723
4/11/2008,1332.83,7.19505978,-0.020584529,0.020374113,0.000513522
4/14/2008,1328.32,7.191670265,-0.003389515,0.003383777,0.00059963
4/15/2008,1334.43,7.196259513,0.004589249,-0.004599795,0.000443647
4/16/2008,1364.71,7.218697231,0.022437717,-0.022691336,-0.000250402
4/17/2008,1365.56,7.21931988,0.000622649,-0.000622843,-0.000261576
4/18/2008,1390.33,7.237296408,0.017976528,-0.018139078,-0.000797901
4/21/2008,1388.17,7.235741612,-0.001554796,0.001553588,-0.000727356
4/22/2008,1375.94,7.226892413,-0.008849199,0.00881016,-0.00044123
4/23/2008,1379.93,7.229788052,0.002895639,-0.002899836,-0.000514989
4/24/2008,1388.82,7.236209745,0.006421692,-0.006442356,-0.00069281
4/25/2008,1397.84,7.242683467,0.006473722,-0.006494722,-0.000866867
4/28/2008,1396.37,7.241631291,-0.001052176,0.001051623,-0.000809312
4/29/2008,1390.94,7.237735057,-0.003896235,0.003888654,-0.000668373
4/30/2008,1385.59,7.233881321,-0.003853736,0.00384632,-0.000532933
5/1/2008,1409.34,7.250876789,0.016995468,-0.017140713,-0.001031166
5/2/2008,1413.9,7.254107123,0.003230334,-0.003235557,-0.001097298
5/5/2008,1407.49,7.249563255,-0.004543867,0.00453356,-0.000928372
5/6/2008,1418.26,7.257186047,0.007622792,-0.007651919,-0.001130078
5/7/2008,1392.57,7.23890624,-0.018279807,0.018113745,-0.000552764
5/8/2008,1397.68,7.242568998,0.003662758,-0.003669474,-0.000646265
5/9/2008,1388.28,7.23582085,-0.006748148,0.006725431,-0.000425114
5/12/2008,1403.58,7.246781395,0.010960545,-0.011020832,-0.000742986
5/13/2008,1403.04,7.24639659,-0.000384805,0.00038473,-0.000709154
5/14/2008,1408.66,7.250394177,0.003997587,-0.004005588,-0.000808047
5/15/2008,1423.57,7.26092308,0.010528903,-0.010584527,-0.001101342
5/16/2008,1425.35,7.262172677,0.001249597,-0.001250378,-0.001105813
5/19/2008,1426.63,7.263070299,0.000897622,-0.000898025,-0.001099579
5/20/2008,1413.4,7.253753428,-0.00931687,0.009273603,-0.000788384
